timestamp,epoch,steps,total_reward,success,final_distance,mode,curriculum_level,goal_radius,min_lidar_dist
2026-01-18 12:44:06,8,31,-49.1972,0,14.4152,exploration,0,5.0,3.0014
2026-01-18 12:44:07,9,31,-49.717,0,14.3553,exploration,0,5.0,2.9134
2026-01-18 12:44:09,10,31,-52.739,0,14.4201,exploration,0,5.0,2.8638
2026-01-18 12:44:11,11,31,-56.8375,0,14.5155,exploration,0,5.0,2.868
2026-01-18 12:44:12,12,31,-50.9236,0,14.5829,exploration,0,5.0,2.8302
2026-01-18 12:44:14,13,31,-52.4005,0,14.6096,exploration,0,5.0,2.8272
2026-01-18 12:44:18,14,88,-51.0638,0,14.6272,exploration,0,5.0,0.0678
2026-01-18 12:44:39,15,64,-59.3684,0,15.1192,exploration,0,5.0,0.0793
2026-01-18 12:45:12,16,32,-160.3328,0,26.5338,exploration,0,5.0,10.0
2026-01-18 12:45:43,17,31,-93.44,0,30.0872,exploration,0,5.0,10.0
2026-01-18 12:46:22,18,39,-104.0273,0,34.6029,exploration,0,5.0,10.0
2026-01-18 12:46:59,19,37,-169.0996,0,45.6846,exploration,0,5.0,10.0
2026-01-18 12:47:32,20,33,-125.2949,0,54.0565,exploration,0,5.0,0.073
2026-01-18 12:48:03,21,31,-123.5333,0,61.24,exploration,0,5.0,10.0
2026-01-18 12:48:34,22,31,-198.3186,0,75.3261,exploration,0,5.0,10.0
2026-01-18 12:49:05,23,31,-73.257,0,77.1946,exploration,0,5.0,10.0
2026-01-18 12:49:36,24,31,-50.639,0,77.2587,exploration,0,5.0,10.0
2026-01-18 12:50:07,25,31,-52.784,0,77.5069,exploration,0,5.0,10.0
2026-01-18 12:50:38,26,31,-126.7802,0,84.2753,exploration,0,5.0,0.8483
2026-01-18 12:51:10,27,31,-49.4534,0,84.1912,exploration,0,5.0,10.0
2026-01-18 12:51:40,28,31,-122.6001,0,91.881,exploration,0,5.0,0.1568
2026-01-18 12:52:11,29,31,-231.1185,0,109.4857,exploration,0,5.0,10.0
2026-01-18 12:53:31,30,29,-112.2397,0,134.8886,exploration,0,5.0,10.0
2026-01-18 12:54:05,31,31,-97.1528,0,150.4538,exploration,0,5.0,0.1568
2026-01-18 12:54:40,32,31,-193.1153,0,164.3169,exploration,0,5.0,10.0
2026-01-18 12:55:14,33,31,-139.9038,0,109.6951,exploration,0,5.0,10.0
2026-01-18 12:56:33,34,26,-173.8529,0,157.838,exploration,0,5.0,0.0793
2026-01-18 12:57:07,35,31,-165.5921,0,119.3722,exploration,0,5.0,10.0
2026-01-18 12:57:41,36,31,-165.9352,0,166.1242,exploration,0,5.0,10.0
2026-01-18 12:58:46,37,27,-185.0787,0,183.1544,exploration,0,5.0,10.0
2026-01-18 12:59:20,38,31,78.3655,0,25.4182,exploration,0,5.0,0.073
2026-01-18 12:59:51,39,31,-143.3482,0,34.1084,exploration,0,5.0,10.0
2026-01-18 13:00:22,40,31,-209.9021,0,48.8616,exploration,0,5.0,0.0677
2026-01-18 13:00:53,41,31,-227.1618,0,65.2698,exploration,0,5.0,10.0
2026-01-18 13:01:24,42,31,-160.6954,0,76.5143,exploration,0,5.0,10.0
2026-01-18 13:01:56,43,31,-231.4626,0,93.1137,exploration,0,5.0,10.0
2026-01-18 13:03:01,44,28,-176.7242,0,110.8362,exploration,0,5.0,0.0729
2026-01-18 13:03:36,45,32,-110.5355,0,44.654,exploration,0,5.0,0.0868
2026-01-18 13:04:10,46,33,-244.5209,0,63.6249,exploration,0,5.0,0.0793
2026-01-18 13:04:41,47,31,-163.3452,0,74.7151,exploration,0,5.0,10.0
2026-01-18 13:05:12,48,31,-174.0898,0,86.1752,exploration,0,5.0,10.0
2026-01-18 13:05:43,49,31,-202.0597,0,100.9508,exploration,0,5.0,0.0868
2026-01-18 13:06:22,1,31,-52.5555,0,14.4247,exploration,0,5.0,3.0018
2026-01-18 13:06:24,2,31,-52.4982,0,14.419,exploration,0,5.0,3.0018
2026-01-18 13:06:25,3,31,-52.4902,0,14.4125,exploration,0,5.0,3.0018
2026-01-18 13:06:27,4,31,-52.544,0,14.4118,exploration,0,5.0,3.0018
2026-01-18 13:06:28,5,31,-52.5256,0,14.409,exploration,0,5.0,3.0018
2026-01-18 13:06:30,6,31,-53.0474,0,14.4859,exploration,0,5.0,3.1298
2026-01-18 13:06:32,7,31,-51.0924,0,14.4803,exploration,0,5.0,3.3183
2026-01-18 13:06:33,8,31,-50.9648,0,14.3516,exploration,0,5.0,2.9965
2026-01-18 13:06:35,9,31,-53.3755,0,14.3093,exploration,0,5.0,2.9126
2026-01-18 13:06:36,10,31,-59.3511,0,14.449,exploration,0,5.0,2.8422
